,model_a,model_b,sum,diff,total,accA,accB,"corr(A,B)",std_signtest,std(E(A-B)),E(std(A-B)),std(A-B),pvalue,benchmark_id
0,claude-3-opus-20240229,claude-3-opus-20240229+cot,172.0,-130.0,800.0,0.6575,0.82,0.5051708529721083,0.016393596310755,0.015353898120672808,0.0,0.015353898120672808,1.8747680272382992e-25,CRUXEval-output-T0.2
1,claude-3-opus-20240229,codellama-13b,262.7,208.09999999999997,800.0,0.6575,0.397375,0.46419747179230214,0.02026002838102652,0.01715908958740964,0.005608308568543639,0.018052353876122362,1.3749933107727096e-42,CRUXEval-output-T0.2
2,claude-3-opus-20240229,codellama-13b+cot,306.9,238.1,800.0,0.6575,0.35987499999999994,0.4540308741762965,0.021898201980984647,0.01594646745266017,0.010701197362912244,0.019204308090080988,2.8888762949928396e-47,CRUXEval-output-T0.2
3,claude-3-opus-20240229,codellama-34b,229.6,186.79999999999998,800.0,0.6575,0.42400000000000004,0.5331039449594448,0.01894069692487581,0.016107170375332845,0.005581778390441526,0.01704691137713809,7.0528496129034345e-40,CRUXEval-output-T0.2
4,claude-3-opus-20240229,codellama-34b+cot,259.5,177.10000000000002,800.0,0.6575,0.436125,0.510795224943977,0.020136254616983765,0.015511310767267543,0.010178869043268018,0.018552901032419432,2.4640489340433085e-30,CRUXEval-output-T0.2
5,claude-3-opus-20240229,codellama-7b,296.5,252.29999999999998,800.0,0.6575,0.3421249999999999,0.4230726200922743,0.021523969197153204,0.017501825239635723,0.005713197441013219,0.018410717305926732,1.5937207795440404e-56,CRUXEval-output-T0.2
6,claude-3-opus-20240229,codellama-7b+cot,340.1,286.9,800.0,0.6575,0.298875,0.4166592635613198,0.023052250432441516,0.016169052591872846,0.010450029904263431,0.01925204889664344,6.953523506764426e-63,CRUXEval-output-T0.2
7,claude-3-opus-20240229,codellama-python-13b,243.39999999999998,208.0,800.0,0.6575,0.3975,0.514459994678974,0.019501602498256394,0.016404077237077375,0.005169018282033833,0.017199200562816867,1.0987791979798814e-46,CRUXEval-output-T0.2
8,claude-3-opus-20240229,codellama-python-34b,232.1,194.9,800.0,0.6575,0.41387500000000005,0.5276589281900959,0.019043535648613153,0.016284937802114874,0.004823445345393684,0.016984252241966674,1.0775204413672669e-42,CRUXEval-output-T0.2
9,claude-3-opus-20240229,codellama-python-7b,287.2,238.8,800.0,0.6575,0.35900000000000004,0.42916264825326567,0.02118372016431486,0.017571203359474274,0.005350233639758174,0.018367694125828643,5.1705913081009295e-52,CRUXEval-output-T0.2
10,claude-3-opus-20240229,codetulu-2-34b,204.3,159.7,800.0,0.6575,0.45787500000000003,0.5684938682494733,0.017866693874357395,0.01564298402539458,0.00497022383801776,0.01641359418953539,1.574732330188556e-32,CRUXEval-output-T0.2
11,claude-3-opus-20240229,deepseek-base-1.3b,330.5,278.1,800.0,0.6575,0.30987500000000007,0.3567472813165462,0.022724573703372303,0.018245525457458056,0.0056967644325529206,0.01911419169671451,2.730470971831836e-61,CRUXEval-output-T0.2
