,model,pass1,std(E(A)),E(std(A)),std(A),N,win_rate,elo
23,gpt-4-turbo-2024-04-09+cot,0.820416666667,0.012337828220949728,0.005651941652463091,0.013570793994918307,3.0,0.3954861111111111,1126.7586373203226
1,claude-3-opus-20240229+cot,0.82,0.013583077707206124,0.0,0.013583077707206126,1.0,0.39413194444444444,1125.2123092193642
21,gpt-4-0613+cot,0.771125,0.01329843667386321,0.00661555931119962,0.014853081935031195,10.0,0.348125,1103.5348961458653
25,gpt-4o+cot,0.7600000000014999,0.01184960735416198,0.009358782268608203,0.015099668870509215,2.99375,0.3832638888888889,1106.5090037923433
24,gpt-4o,0.6995833333335,0.015949131104434647,0.00288675134587596,0.01620827308257611,3.0,0.2957638888888889,1078.3330446776367
20,gpt-4-0613,0.6869999999999998,0.016081083607767232,0.003191786333700926,0.01639477813207608,10.0,0.2797222222222222,1071.70020359925
22,gpt-4-turbo-2024-04-09,0.67708333333325,0.01625650911303392,0.0030046260628115423,0.016531844008442657,3.0,0.2736458333333333,1068.8745166740096
0,claude-3-opus-20240229,0.6575,0.016777728913652167,0.0,0.01677772891365217,1.0,0.2595486111111111,1061.8515084660094
19,gpt-3.5-turbo-0613+cot,0.5898749999999999,0.014961825773238705,0.008862667487839086,0.01738974138590767,10.0,0.21416666666666667,1033.3371780935931
16,deepseek-instruct-33b,0.49900000000000005,0.017054105077663854,0.004653627617246571,0.01767763417428927,10.0,0.14559027777777778,1003.5837764274545
18,gpt-3.5-turbo-0613,0.49412500000000004,0.017217468759046728,0.0040019526483955304,0.017676449175916244,10.0,0.14586805555555554,1000.0
13,deepseek-base-33b,0.48599999999999993,0.016902440652166183,0.005153882032022076,0.017670738524464675,10.0,0.13416666666666666,998.2090811091922
11,codetulu-2-34b,0.45787500000000003,0.016899074840616278,0.004970223838017761,0.017614819200569447,10.0,0.11597222222222223,986.5770397363298
26,magicoder-ds-7b,0.44412499999999994,0.016804593284835845,0.005118898807360817,0.017566942832170602,10.0,0.11166666666666666,981.2092248849701
5,codellama-34b+cot,0.436125,0.014275524700295607,0.01017886904326802,0.01753282579816357,10.0,0.11107638888888889,972.7035166354924
14,deepseek-base-6.7b,0.434625,0.016581752371771508,0.005674779731408083,0.01752591329200136,10.0,0.10677083333333333,978.5244186767582
36,wizard-34b,0.4341249999999999,0.01695206419492181,0.0044388202261411765,0.01752357285112685,10.0,0.10940972222222223,979.8669277824545
4,codellama-34b,0.42400000000000004,0.016556682940734233,0.005581778390441527,0.017472263734273245,10.0,0.09684027777777778,973.5994669408711
9,codellama-python-34b,0.41387500000000005,0.016732079382693294,0.004823445345393684,0.017413446111231117,10.0,0.09322916666666667,970.0145227382488
35,wizard-13b,0.41275000000000006,0.01666911206018485,0.005012484413940855,0.01740644411920482,10.0,0.09732638888888889,972.2554735318241
17,deepseek-instruct-6.7b,0.41225,0.016918922006883295,0.004077376607575023,0.017403302039411945,10.0,0.0959375,971.8073832696788
28,mixtral-8x7b,0.404875,0.016340659961236265,0.00584567147554496,0.017354798845528287,10.0,0.08579861111111112,965.5283856365345
8,codellama-python-13b,0.3975,0.01651206944934523,0.005169018282033833,0.017302230708784345,10.0,0.08840277777777777,966.426113411744
2,codellama-13b,0.397375,0.01636710150633734,0.0056083085685436395,0.01730130448026246,10.0,0.0871875,964.1812792179622
32,phind,0.39712500000000006,0.016679112475451143,0.004591091918051739,0.01729944848741572,10.0,0.08628472222222222,964.6303852028593
3,codellama-13b+cot,0.35987499999999994,0.013169685093757938,0.010701197362912246,0.016969273127295407,10.0,0.07840277777777778,941.603936289704
10,codellama-python-7b,0.35900000000000004,0.016094214799113375,0.005350233639758175,0.016960210788784437,10.0,0.07951388888888888,952.0234030518269
27,mistral-7b,0.34262499999999996,0.015804295672972903,0.005636100158797747,0.016779195055745374,10.0,0.06475694444444445,943.421014985897
6,codellama-7b,0.3421249999999999,0.015770343384617535,0.00571319744101322,0.01677332273190825,10.0,0.06159722222222222,942.9669574125534
33,starcoderbase-16b,0.34175000000000005,0.015857054325283747,0.005454356057317857,0.016768904909832367,10.0,0.07114583333333334,946.1424953504594
31,phi-2,0.33525,0.015744341741559094,0.0055396299515400845,0.016690470241278402,10.0,0.06979166666666667,941.603936289704
34,starcoderbase-7b,0.322,0.01583374560866758,0.004710360920354192,0.016519533891729513,10.0,0.057916666666666665,936.5947253774692
12,deepseek-base-1.3b,0.30987500000000007,0.015325223667821295,0.0056967644325529206,0.016349789156706273,10.0,0.06524305555555555,934.768453550738
7,codellama-7b+cot,0.298875,0.012358510952730106,0.010450029904263433,0.016184434434627304,10.0,0.049375,916.3414630409369
15,deepseek-instruct-1.3b,0.286625,0.015246254022505002,0.004810470351223464,0.015987147547913295,10.0,0.057465277777777775,925.1341758098954
30,phi-1.5,0.274875,0.014758736157569521,0.005597153294309528,0.01578443594078515,10.0,0.0636111111111111,917.2707635224059
29,phi-1,0.21675,0.013842617052963647,0.004538033715167837,0.01456749109747454,10.0,0.04809027777777778,899.4414261952923
