,model_a,model_b,sum,diff,total,accA,accB,"corr(A,B)",std_signtest,std(E(A-B)),E(std(A-B)),std(A-B),pvalue,benchmark_id
0,HuggingFaceH4--starchat2-15b-v0.1,Qwen--Qwen1.5-72B-Chat,40.0,20.0,164.0,0.7195121951219512,0.5975609756097561,0.48403216439772334,0.038564361709370484,0.037370127880815826,0.0,0.037370127880815826,0.0022214337732293643,humaneval+
1,HuggingFaceH4--starchat2-15b-v0.1,bigcode--starcoder2-15b-instruct-v0.1,36.0,18.0,164.0,0.7195121951219512,0.6097560975609756,0.5300308141652019,0.036585365853658534,0.035567335158902647,0.0,0.035567335158902647,0.00393317302223295,humaneval+
2,HuggingFaceH4--starchat2-15b-v0.1,claude-3-haiku-20240307,31.0,5.0,164.0,0.7195121951219512,0.6890243902439024,0.5481859763185691,0.03394978270018306,0.033866207705849416,0.0,0.033866207705849416,0.47312965989112854,humaneval+
3,HuggingFaceH4--starchat2-15b-v0.1,claude-3-opus-20240229,25.0,-9.0,164.0,0.7195121951219512,0.774390243902439,0.6047089420387985,0.03048780487804878,0.03018514254060915,0.0,0.03018514254060915,0.10775214433670044,humaneval+
4,HuggingFaceH4--starchat2-15b-v0.1,claude-3-sonnet-20240229,42.0,12.0,164.0,0.7195121951219512,0.6463414634146342,0.41822508783264417,0.039516711575657684,0.03910146315310427,0.0,0.03910146315310427,0.08842954698775429,humaneval+
5,HuggingFaceH4--starchat2-15b-v0.1,code-13b,50.0,30.0,164.0,0.7195121951219512,0.5365853658536586,0.3996579265285557,0.04311626714552119,0.04068137824684691,0.0,0.04068137824684691,2.3861331676755526e-05,humaneval+
6,HuggingFaceH4--starchat2-15b-v0.1,code-33b,54.0,36.0,164.0,0.7195121951219512,0.5,0.38004770285853173,0.044807739197253255,0.04139950283044157,0.0,0.04139950283044157,7.288430776686282e-07,humaneval+
7,HuggingFaceH4--starchat2-15b-v0.1,code-llama-70b-instruct,39.0,9.0,164.0,0.7195121951219512,0.6646341463414634,0.44771988106112315,0.03807925608779511,0.037837366823218525,0.0,0.037837366823218525,0.19959086691960698,humaneval+
8,HuggingFaceH4--starchat2-15b-v0.1,code-llama-multi-13b,69.0,61.0,164.0,0.7195121951219512,0.3475609756097561,0.34169158025435226,0.05065014550559802,0.04149522435205309,0.0,0.041495224352053085,3.1147468230931924e-15,humaneval+
9,HuggingFaceH4--starchat2-15b-v0.1,code-llama-multi-34b,54.0,46.0,164.0,0.7195121951219512,0.43902439024390244,0.4429431494815122,0.044807739197253255,0.03908986550694878,0.0,0.03908986550694878,3.8029690507812575e-11,humaneval+
10,HuggingFaceH4--starchat2-15b-v0.1,code-millenials-34b,36.0,0.0,164.0,0.7195121951219512,0.7195121951219512,0.4561532792925559,0.036585365853658534,0.036585365853658534,0.0,0.03658536585365854,1.0,humaneval+
11,HuggingFaceH4--starchat2-15b-v0.1,codebooga-34b,28.0,10.0,164.0,0.7195121951219512,0.6585365853658537,0.6094645144883041,0.03226525989103159,0.03191200576241102,0.0,0.03191200576241102,0.08715855330228806,humaneval+
12,HuggingFaceH4--starchat2-15b-v0.1,codegemma-7b,69.0,49.0,164.0,0.7195121951219512,0.42073170731707316,0.2571692818587041,0.05065014550559802,0.04495674936605074,0.0,0.04495674936605075,1.3765197153783534e-09,humaneval+
13,HuggingFaceH4--starchat2-15b-v0.1,codegemma-7b-it,45.0,31.0,164.0,0.7195121951219512,0.5304878048780488,0.4732918874118117,0.040903682515240056,0.03814766110173313,0.0,0.03814766110173312,3.1213096463034162e-06,humaneval+
14,HuggingFaceH4--starchat2-15b-v0.1,deepseek-coder-1.3b-instruct,41.0,17.0,164.0,0.7195121951219512,0.6158536585365854,0.4556797103497983,0.03904344047215152,0.03819517494372277,0.0,0.03819517494372277,0.011507789735333063,humaneval+
15,HuggingFaceH4--starchat2-15b-v0.1,deepseek-coder-33b,62.0,46.0,164.0,0.7195121951219512,0.43902439024390244,0.3335415282240305,0.04801224313421836,0.0427253974137348,0.0,0.0427253974137348,1.709326186236787e-09,humaneval+
16,HuggingFaceH4--starchat2-15b-v0.1,deepseek-coder-33b-instruct,27.0,-7.0,164.0,0.7195121951219512,0.7621951219512195,0.5758081726398588,0.03168385623601605,0.031508062663344764,0.0,0.03150806266334477,0.24778856337070465,humaneval+
17,HuggingFaceH4--starchat2-15b-v0.1,deepseek-coder-6.7b-instruct,30.0,0.0,164.0,0.7195121951219512,0.7195121951219512,0.5467943994104644,0.03339771692104671,0.03339771692104671,0.0,0.03339771692104671,1.0,humaneval+
18,HuggingFaceH4--starchat2-15b-v0.1,deepseek-coder-7b-instruct-v1.5,33.0,1.0,164.0,0.7195121951219512,0.7134146341463414,0.5048152691068807,0.03502782101547579,0.03502458474060258,0.0,0.03502458474060257,1.0,humaneval+
19,HuggingFaceH4--starchat2-15b-v0.1,gemma-1.1-7b-it,61.0,59.0,164.0,0.7195121951219512,0.3597560975609756,0.4397436790824199,0.04762347363357716,0.038455451719497026,0.0,0.038455451719497026,5.377642775528102e-17,humaneval+
20,HuggingFaceH4--starchat2-15b-v0.1,gpt-3.5-turbo,36.0,2.0,164.0,0.7195121951219512,0.7073170731707317,0.46347881815569575,0.036585365853658534,0.03657297033717412,0.0,0.03657297033717411,0.8679394004284404,humaneval+
21,HuggingFaceH4--starchat2-15b-v0.1,meta-llama-3-70b-instruct,32.0,0.0,164.0,0.7195121951219512,0.7195121951219512,0.5165806927044949,0.034493013716416956,0.034493013716416956,0.0,0.034493013716416956,1.0,humaneval+
22,HuggingFaceH4--starchat2-15b-v0.1,microsoft--Phi-3-mini-4k-instruct,42.0,20.0,164.0,0.7195121951219512,0.5975609756097561,0.4563538955827909,0.039516711575657684,0.03835214410604819,0.0,0.03835214410604819,0.002887247974285856,humaneval+
23,HuggingFaceH4--starchat2-15b-v0.1,mistral-7b-codealpaca,61.0,47.0,164.0,0.7195121951219512,0.4329268292682927,0.3537817188632197,0.04762347363357716,0.04203802340903453,0.0,0.042038023409034536,4.32210722073334e-10,humaneval+
24,HuggingFaceH4--starchat2-15b-v0.1,mistral-large-latest,42.0,14.0,164.0,0.7195121951219512,0.6341463414634146,0.42750201066773424,0.039516711575657684,0.038950424400828146,0.0,0.038950424400828146,0.04355852192384191,humaneval+
25,HuggingFaceH4--starchat2-15b-v0.1,mistralai--Mistral-7B-Instruct-v0.2,66.0,58.0,164.0,0.7195121951219512,0.36585365853658536,0.36152099294409584,0.04953681954046318,0.0411247851125338,0.0,0.04112478511253379,2.0835438409305684e-14,humaneval+
26,HuggingFaceH4--starchat2-15b-v0.1,mixtral-8x22b-instruct-v0.1,33.0,-3.0,164.0,0.7195121951219512,0.7378048780487805,0.4918795316023397,0.03502782101547579,0.03499868376849618,0.0,0.03499868376849618,0.7283324808813632,humaneval+
27,HuggingFaceH4--starchat2-15b-v0.1,mixtral-8x7b-instruct,59.0,51.0,164.0,0.7195121951219512,0.40853658536585363,0.4084581900248528,0.04683625456017444,0.04004953241846649,0.0,0.04004953241846649,1.6979681549678105e-12,humaneval+
28,HuggingFaceH4--starchat2-15b-v0.1,octocoder,77.0,63.0,164.0,0.7195121951219512,0.3353658536585366,0.24226659186627694,0.053505880410927575,0.04430656667334335,0.0,0.04430656667334336,3.5245694262351566e-14,humaneval+
29,HuggingFaceH4--starchat2-15b-v0.1,open-hermes-2.5-code-290k-13b,47.0,35.0,164.0,0.7195121951219512,0.5060975609756098,0.4691355789188392,0.0418027719536649,0.038337363150434636,0.0,0.038337363150434636,1.7716986633331544e-07,humaneval+
30,HuggingFaceH4--starchat2-15b-v0.1,openchat,33.0,5.0,164.0,0.7195121951219512,0.6890243902439024,0.5188635692356445,0.03502782101547579,0.03494682423451797,0.0,0.03494682423451797,0.48685024166479707,humaneval+
31,HuggingFaceH4--starchat2-15b-v0.1,opencodeinterpreter-ds-33b,38.0,-4.0,164.0,0.7195121951219512,0.7439024390243902,0.4110879983787887,0.03758789026200596,0.037539607788304036,0.0,0.03753960778830403,0.6271025701571489,humaneval+
32,HuggingFaceH4--starchat2-15b-v0.1,opencodeinterpreter-ds-6.7b,32.0,2.0,164.0,0.7195121951219512,0.7073170731707317,0.5231417115446549,0.034493013716416956,0.034479866007261425,0.0,0.03447986600726142,0.860050065908581,humaneval+
33,HuggingFaceH4--starchat2-15b-v0.1,phi-2,59.0,43.0,164.0,0.7195121951219512,0.4573170731707317,0.3551911582363306,0.04683625456017444,0.042124222189096214,0.0,0.042124222189096214,9.052391166525231e-09,humaneval+
34,HuggingFaceH4--starchat2-15b-v0.1,python-code-13b,68.0,66.0,164.0,0.7195121951219512,0.3170731707317073,0.3962639678297153,0.05028177592216659,0.039251920722717666,0.0,0.03925192072271767,4.675621868843738e-19,humaneval+
35,HuggingFaceH4--starchat2-15b-v0.1,solar-10.7b-instruct,62.0,56.0,164.0,0.7195121951219512,0.3780487804878049,0.4028062057921766,0.04801224313421836,0.039927641638266904,0.0,0.03992764163826691,1.724922288337538e-14,humaneval+
36,HuggingFaceH4--starchat2-15b-v0.1,speechless-codellama-34b,39.0,-1.0,164.0,0.7195121951219512,0.725609756097561,0.40694617066977495,0.03807925608779511,0.038076279169048606,0.0,0.0380762791690486,1.0,humaneval+
