,model_a,model_b,total,accA,accB,sum(A!=B),sum(A-B),SE_signtest,pvalue,SE_pred(A-B),SE_x(A-B),SE(A-B),"corr(A,B)",benchmark_id
0,Meta-Llama-3-70B,Meta-Llama-3-8B,1838.0,0.8443960826985855,0.8106637649619152,148.0,62.0,0.006618892851249423,3.639315619509465e-07,0.0,0.006571960320687162,0.00657196032068716,0.7235199150147777,piqa
1,Meta-Llama-3-70B,Mistral-7B-v0.1,1838.0,0.8443960826985855,0.8280739934711643,140.0,30.0,0.006437518806419604,0.01395733412484244,0.0,0.006426251042816315,0.006426251042816315,0.7233180486628842,piqa
2,Meta-Llama-3-70B,Mixtral-8x22B-v0.1,1838.0,0.8443960826985855,0.8541893362350381,110.0,-18.0,0.00570625053411399,0.10461305811126718,0.0,0.005701676475187031,0.005701676475187028,0.7668151413082436,piqa
3,Meta-Llama-3-70B,Mixtral-8x7B-v0.1,1838.0,0.8443960826985855,0.8367791077257889,118.0,14.0,0.005910109081175308,0.23126568219748722,0.0,0.005907437968488062,0.005907437968488059,0.7607803055126752,piqa
4,Meta-Llama-3-70B,Qwen1.5-110B,1838.0,0.8443960826985855,0.8433079434167573,116.0,2.0,0.005859809365761158,0.9260777633148564,0.0,0.005859754397496834,0.005859754397496832,0.7605211999163074,piqa
5,Meta-Llama-3-70B,Qwen1.5-14B,1838.0,0.8443960826985855,0.7992383025027203,173.0,83.0,0.007156118845465673,2.0371817840373796e-10,0.0,0.007078174655649689,0.007078174655649687,0.6878963632976256,piqa
6,Meta-Llama-3-70B,Qwen1.5-32B,1838.0,0.8443960826985855,0.8269858541893362,144.0,32.0,0.006528835690968443,0.009543281732431066,0.0,0.0065161936155638655,0.006516193615563863,0.7163111004492891,piqa
7,Meta-Llama-3-70B,Qwen1.5-4B,1838.0,0.8443960826985855,0.7731229597388466,215.0,131.0,0.007977626930693787,4.4637769092992895e-20,0.0,0.007802482611109903,0.007802482611109903,0.641917295541258,piqa
8,Meta-Llama-3-70B,Qwen1.5-72B,1838.0,0.8443960826985855,0.8269858541893362,136.0,32.0,0.0063448878072310125,0.0076238271738663125,0.0,0.006331878476581862,0.00633187847658186,0.7321834518335998,piqa
9,Meta-Llama-3-70B,Qwen1.5-7B,1838.0,0.8443960826985855,0.79379760609358,189.0,93.0,0.007479720938448052,8.268710330655746e-12,0.0,0.007386020244210088,0.007386020244210084,0.6641799622780454,piqa
10,Meta-Llama-3-70B,dbrx-base,1838.0,0.8443960826985855,0.8536452665941241,141.0,-17.0,0.0064604690353851565,0.17762983675110397,0.0,0.00645686583510019,0.006456865835100189,0.7012744184362681,piqa
11,Meta-Llama-3-70B,deepseek-llm-67b-base,1838.0,0.8443960826985855,0.8313384113166485,124.0,24.0,0.006058503115157804,0.03844849701100047,0.0,0.006050842471015378,0.006050842471015374,0.7526336434337574,piqa
12,Meta-Llama-3-70B,deepseek-llm-7b-base,1838.0,0.8443960826985855,0.79379760609358,175.0,93.0,0.007197364828793772,1.0058013720236325e-12,0.0,0.007099938746889345,0.0070999387468893395,0.6901496914823283,piqa
13,Meta-Llama-3-70B,deepseek-moe-16b-base,1838.0,0.8443960826985855,0.8003264417845484,171.0,81.0,0.007114633748978249,4.487748130744307e-10,0.0,0.007039982787053292,0.0070399827870532925,0.6904676205204802,piqa
14,Meta-Llama-3-70B,falcon-40b,1838.0,0.8443960826985855,0.8307943416757345,139.0,25.0,0.00641448646493558,0.041397794652400795,0.0,0.006406635600808298,0.006406635600808296,0.7230227035239628,piqa
15,Meta-Llama-3-70B,falcon-7b,1838.0,0.8443960826985855,0.8057671381936888,169.0,71.0,0.0070729053318824816,4.655226075935656e-08,0.0,0.007015278443767244,0.0070152784437672415,0.6884311846125426,piqa
16,Meta-Llama-3-70B,gemma-2b,1838.0,0.8443960826985855,0.7818280739934712,205.0,115.0,0.0077898917645682015,2.5912808143976373e-16,0.0,0.007651961445830312,0.007651961445830309,0.6490892188464642,piqa
17,Meta-Llama-3-70B,gemma-7b,1838.0,0.8443960826985855,0.8106637649619152,160.0,62.0,0.006881997084153165,1.05255808262707e-06,0.0,0.006836870903173356,0.006836870903173354,0.7005327652023773,piqa
18,Meta-Llama-3-70B,llama2_07B,1838.0,0.8443960826985855,0.7687704026115343,267.0,139.0,0.008890171185184,5.078560232486597e-18,0.0,0.008713407883871704,0.008713407883871701,0.5548926633758496,piqa
19,Meta-Llama-3-70B,llama2_13B,1838.0,0.8443960826985855,0.7970620239390642,201.0,87.0,0.007713518432403605,7.157293314035475e-10,0.0,0.007634092705692221,0.00763409270569222,0.6380243437776402,piqa
20,Meta-Llama-3-70B,llama2_70B,1838.0,0.8443960826985855,0.8079434167573449,187.0,67.0,0.007440040441336965,1.0790020404868383e-06,0.0,0.007391295132884655,0.007391295132884655,0.6518452739997656,piqa
21,Meta-Llama-3-70B,llama_07B,1838.0,0.8443960826985855,0.795429815016322,172.0,90.0,0.007135406446465724,3.6278653192545433e-12,0.0,0.007043402011591395,0.007043402011591393,0.6939231699162008,piqa
22,Meta-Llama-3-70B,llama_13B,1838.0,0.8443960826985855,0.7992383025027203,165.0,83.0,0.006988701076531626,6.801109272670388e-11,0.0,0.0069088683778580524,0.006908868377858052,0.7028846689989509,piqa
