,model_a,model_b,total,accA,accB,sum(A!=B),sum(A-B),SE_signtest,pvalue,SE_pred(A-B),SE_x(A-B),SE(A-B),"corr(A,B)",benchmark_id
0,deepseek_r1_distill_llama_8b,deepseek_r1_distill_qwen_1.5b,1000.0,0.0684615384591,0.0177692307678,73.34319526301243,50.6923076913,0.008564064179057303,9.089007009078587e-10,0.006607329621708807,0.005207367902696366,0.008412697855262781,0.38357082498209416,ds1000
1,deepseek_r1_distill_llama_8b,deepseek_r1_distill_qwen_14b,1000.0,0.0684615384591,0.16090909090629998,153.0769230733175,-92.4475524472,0.012372425917067255,1.4331428712478283e-14,0.009700966878028894,0.0071008178931180905,0.012022078569026227,0.5639772471974426,ds1000
2,deepseek_r1_distill_llama_8b,deepseek_r1_distill_qwen_7b,1000.0,0.0684615384591,0.1476363636342,146.4895104868063,-79.17482517510001,0.012103285111357425,1.9020908976366846e-11,0.009328335825750829,0.007294039228528476,0.011841488823002733,0.5208826574199656,ds1000
3,deepseek_r1_distill_llama_8b,google_gemma_2_9b_it,1000.0,0.0684615384591,0.10616666666579999,132.5384615371718,-37.70512820670001,0.011512534974416877,0.001195106352671871,0.007469624000230609,0.008678796122692765,0.011450623775327181,0.2899943965202079,ds1000
4,deepseek_r1_distill_llama_8b,google_gemma_2b_it,1000.0,0.0684615384591,0.0038461538459,70.40236686135623,64.6153846132,0.008390611828785562,9.694461487914918e-17,0.0058945366338114796,0.005610851700526301,0.008138010747882092,0.11439501434331645,ds1000
5,deepseek_r1_distill_llama_8b,google_gemma_3_1b_it,1000.0,0.0684615384591,0.038307692307099996,83.58579881421656,30.153846151999996,0.009142526938118178,0.0019314374822250477,0.00653076470031509,0.006326583343762763,0.00909266431671477,0.3108581484830263,ds1000
6,deepseek_r1_distill_llama_8b,google_gemma_7b_it,1000.0,0.0684615384591,0.0475384615378,88.67455621077457,20.923076921299987,0.00941671684881597,0.04221061162240417,0.006346037294711125,0.00692564738613333,0.009393443514649989,0.3035666435414928,ds1000
7,deepseek_r1_distill_llama_8b,llama-3.2-1B-instruct,1000.0,0.0684615384591,0.0458333333333,88.19230768987691,22.6282051258,0.00939107596018033,0.024622831581791033,0.005674333483678357,0.007448638233843034,0.009363774453854687,0.26661109592630594,ds1000
8,deepseek_r1_distill_llama_8b,llama-3.2-3B-instruct,1000.0,0.0684615384591,0.101411764706,120.85972850636244,-32.9502262469,0.010993622174077225,0.002446856762814173,0.00570469987473049,0.009339722181943661,0.010944131354138643,0.32758264035512863,ds1000
9,deepseek_r1_distill_llama_8b,mistralai_mistral_7b_instruct_v0.1,1000.0,0.0684615384591,0.09227272727100001,106.73426573164127,-23.811188811900003,0.010331227697212043,0.025021349991899068,0.008365197365563827,0.006015876166791446,0.010303751405143922,0.5424355709059362,ds1000
10,deepseek_r1_distill_llama_8b,mistralai_mistral_7b_instruct_v0.2,1000.0,0.0684615384591,0.1357,136.83846153804,-67.2384615409,0.011697797294278953,4.379138784366244e-09,0.0085187541104954,0.007729701108876763,0.011502932270845243,0.4938925628351134,ds1000
11,deepseek_r1_distill_llama_8b,qwen1.5-0.5b-chat,1000.0,0.0684615384591,0.0035384615381,69.32544378432544,64.92307692099999,0.008326190232292644,8.185726402265558e-18,0.005903564262634232,0.00550076057144676,0.008069103907339115,0.22710495222951013,ds1000
