,model_a,model_b,total,accA,accB,sum(A!=B),sum(A-B),SE_signtest,pvalue,SE_pred(A-B),SE_x(A-B),SE(A-B),"corr(A,B)",benchmark_id
0,deepseek_r1_distill_llama_70b,deepseek_r1_distill_qwen_14b,10552.0,0.7811473338402768,0.7448193075588704,1801.2037036507468,383.3333333214001,0.00402204229377914,1.6369058789034482e-19,0.00346650652420047,0.002008752841068571,0.004006464209103268,0.8184795534455113,gsm8k_plus_cot
1,deepseek_r1_distill_llama_70b,deepseek_r1_distill_qwen_32b,10552.0,0.7811473338402768,0.7509855951478394,1848.8444444246002,318.2666666826,0.004074885441261831,1.4460644080799426e-13,0.003519683431285397,0.0020323153961661474,0.004064292967535546,0.8095270552973468,gsm8k_plus_cot
2,deepseek_r1_distill_llama_70b,deepseek_r1_distill_qwen_7b,10552.0,0.7811473338402768,0.7326178291659117,1911.6944443992948,512.0833333239001,0.004143567866904836,8.231721841778603e-32,0.00346651552012215,0.0022201877588362176,0.004116547526232865,0.7833184533646029,gsm8k_plus_cot
3,deepseek_r1_distill_llama_70b,google_gemma_2_27b_it,10552.0,0.7811473338402768,0.7434609552694654,1855.419753061358,397.66666667920003,0.004082125057684066,2.719483239161829e-20,0.0030199602137762943,0.0027219457584805595,0.00406560553975691,0.7086911926231901,gsm8k_plus_cot
4,deepseek_r1_distill_llama_70b,google_gemma_2_9b_it,10552.0,0.7811473338402768,0.7061220621686979,2163.0808080605443,791.6666666785,0.004407594063878101,3.490212239904353e-66,0.0031676668653453626,0.0029764640864838035,0.004346659847277536,0.6617407371576183,gsm8k_plus_cot
5,deepseek_r1_distill_llama_70b,google_gemma_3_12b_it,10552.0,0.7811473338402768,0.7421341925703657,1623.7070706806435,411.6666666801,0.003818730926441252,1.4256835624899987e-24,0.0027822445830431954,0.0025879684159895206,0.003799798079113219,0.7560687804172381,gsm8k_plus_cot
6,deepseek_r1_distill_llama_70b,google_gemma_3_27b_it,10552.0,0.7811473338402768,0.751014025777104,1512.05555553788,317.9666666826,0.003685098422196638,2.785945842465032e-16,0.0026175868374879057,0.002577234554930643,0.003673404252586213,0.7643714810476294,gsm8k_plus_cot
7,deepseek_r1_distill_llama_70b,llama-3.1-70B-instruct,10552.0,0.7811473338402768,0.7830742987111448,1532.9999999842,-20.333333317400047,0.0037105329701195996,0.627387585762813,0.0021953185435723103,0.0029913674999608587,0.0037104855514574543,0.6845302763455298,gsm8k_plus_cot
8,deepseek_r1_distill_llama_70b,mistralai_mixtral_8x22b_instruct_v0.1,10552.0,0.7811473338402768,0.6962092494313874,2354.35555554458,896.2666666826,0.004598341726952622,7.10339263304702e-78,0.0036232631718622807,0.0027079518908935513,0.004523388050562041,0.6828677896808741,gsm8k_plus_cot
9,deepseek_r1_distill_llama_70b,qwen2-72b-instruct,10552.0,0.7811473338402768,0.765163002272119,1751.6825396966128,168.66666670719985,0.003966367199687278,5.876405673580483e-05,0.003127054096039819,0.002435033497179124,0.00396331369587922,0.747487666725247,gsm8k_plus_cot
10,deepseek_r1_distill_llama_70b,qwen2-math-72b-instruct,10552.0,0.7811473338402768,0.7485121304018196,1723.81111109638,344.36666668259977,0.003934685775887186,9.184728701500133e-17,0.003164237054086233,0.0023169855268998425,0.003921838607887333,0.7776573358982293,gsm8k_plus_cot
11,deepseek_r1_distill_llama_70b,qwen2.5-coder-14b-instruct,10552.0,0.7811473338402768,0.7092210007581502,1988.14444443218,758.9666666826001,0.004225607789458433,2.9456212579230797e-66,0.0033603609810081204,0.0024644388387915295,0.004167191465822754,0.753428571090013,gsm8k_plus_cot
12,deepseek_r1_distill_llama_70b,qwen2.5-coder-32b-instruct,10552.0,0.7811473338402768,0.7472232752084913,1581.96666665026,357.9666666825999,0.0037693275748587793,2.441518442938044e-19,0.0029415089911990692,0.0023337290696322974,0.003754832421793519,0.7904020470033241,gsm8k_plus_cot
13,deepseek_r1_distill_llama_70b,qwen3-14b,10552.0,0.7811473338402768,0.8120451099317666,1479.54444442326,-326.0333333174001,0.003645266003220204,1.7202318899812907e-17,0.0026362539080437876,0.002499531241475912,0.0036328351317931073,0.7371559247604053,gsm8k_plus_cot
