,model_a,model_b,sum,diff,total,accA,accB,"corr(A,B)",std_signtest,std(E(A-B)),E(std(A-B)),std(A-B),pvalue,benchmark_id
0,CohereForAI--c4ai-command-r-plus,HuggingFaceH4--starchat2-15b-v0.1,68.0,-2.0,378.0,0.7433862433862434,0.7486772486772487,0.5253347008117534,0.021815373680516722,0.021813676184215626,0.0,0.021813676184215626,0.9035973456835127,mbpp
1,CohereForAI--c4ai-command-r-plus,Qwen--Qwen1.5-72B-Chat,75.0,7.0,378.0,0.7433862433862434,0.7248677248677249,0.4925076905240264,0.02291072496784229,0.022890917013200496,0.0,0.022890917013200496,0.48868297090314317,mbpp
2,CohereForAI--c4ai-command-r-plus,bigcode--starcoder2-15b-instruct-v0.1,76.0,-14.0,378.0,0.7433862433862434,0.7804232804232805,0.4492168762397638,0.023062957373231077,0.02298414791572559,0.0,0.02298414791572559,0.13538510529943087,mbpp
3,CohereForAI--c4ai-command-r-plus,claude-3-haiku-20240307,66.0,-22.0,378.0,0.7433862433862434,0.8015873015873016,0.5126555511818232,0.021492165091629524,0.021282666235300625,0.0,0.02128266623530063,0.00921048969455458,mbpp
4,CohereForAI--c4ai-command-r-plus,claude-3-opus-20240229,77.0,-57.0,378.0,0.7433862433862434,0.8941798941798942,0.3886077474087278,0.02321419150103736,0.021880204057260776,0.0,0.021880204057260776,1.696740832819895e-11,mbpp
5,CohereForAI--c4ai-command-r-plus,claude-3-sonnet-20240229,69.0,-35.0,378.0,0.7433862433862434,0.8359788359788359,0.47583492841054076,0.02197519540454517,0.02145293201163744,0.0,0.02145293201163744,2.9304321745456655e-05,mbpp
6,CohereForAI--c4ai-command-r-plus,code-llama-13b,101.0,41.0,378.0,0.7433862433862434,0.6349206349206349,0.39739292938016996,0.026586972542647858,0.025995063581845935,0.0,0.02599506358184594,5.5330705875801516e-05,mbpp
7,CohereForAI--c4ai-command-r-plus,code-llama-34b,93.0,19.0,378.0,0.7433862433862434,0.6931216931216931,0.39705581827010517,0.02551230360051046,0.02538097134465133,0.0,0.02538097134465133,0.06138589870445953,mbpp
8,CohereForAI--c4ai-command-r-plus,code-llama-multi-13b,99.0,43.0,378.0,0.7433862433862434,0.6296296296296297,0.4148470165359103,0.0263224189710746,0.025663893621142707,0.0,0.025663893621142707,1.8257600947585227e-05,mbpp
9,CohereForAI--c4ai-command-r-plus,code-llama-multi-34b,89.0,29.0,378.0,0.7433862433862434,0.6666666666666666,0.4454298468538951,0.024957622042477787,0.024643695975171385,0.0,0.024643695975171385,0.002785268996304216,mbpp
