,model,pass1,std(E(A)),E(std(A)),std(A),N,win_rate,elo
19,gpt-4-0613+cot,0.7365,0.012112377450360435,0.00979157801378307,0.015575130416789453,10.0,0.46520833333333333,1120.431979971057
18,gpt-4-0613,0.68,0.014886025325787942,0.007099735910581464,0.01649242250247064,10.0,0.40095833333333336,1091.4772202621234
16,gpt-3.5-turbo-0613,0.456625,0.01483686748335881,0.009487656454572963,0.017611026708251567,10.0,0.19933333333333333,1000.0
26,phind,0.444,0.014312974882951484,0.01018424027603434,0.017566445286397586,10.0,0.17991666666666667,992.3715185134583
17,gpt-3.5-turbo-0613+cot,0.44299999999999995,0.011803124586311881,0.013004806803639952,0.017562424377061386,10.0,0.18125,987.9001652412176
9,codetulu-2-34b,0.43912499999999993,0.01356957692666761,0.011123595416950401,0.017546161773127192,10.0,0.159125,984.776285428989
14,deepseek-instruct-33b,0.427875,0.014174602480096223,0.010250762166785454,0.017492783668380227,10.0,0.16854166666666667,986.5607850256495
3,codellama-34b+cot,0.42737500000000006,0.011791846196365944,0.012917405892825386,0.017490197589471367,10.0,0.15891666666666668,978.986200480471
2,codellama-34b,0.41112499999999996,0.013128629706437378,0.011413396733663471,0.017396164605129202,10.0,0.13758333333333334,974.5407666155639
20,magicoder-ds-7b,0.400875,0.013646736531814117,0.010676346519292074,0.01732679407648022,10.0,0.15079166666666666,977.2072368633773
11,deepseek-base-33b,0.39637500000000003,0.013080250350002862,0.011313017943944048,0.01729385220876916,10.0,0.138625,970.9886971852596
30,wizard-34b,0.386875,0.014180322385924446,0.009768412102281517,0.017219274606345935,10.0,0.135875,968.7702432475462
7,codellama-python-34b,0.36950000000000005,0.013224964555718097,0.010784827305061495,0.017064940301682863,10.0,0.11616666666666667,960.7910283837653
12,deepseek-base-6.7b,0.368875,0.01265250639078084,0.011442109726794268,0.017058950523662058,10.0,0.111625,955.4749974118597
1,codellama-13b+cot,0.36375,0.011084106724269663,0.012901065847440668,0.017008671960943925,10.0,0.10945833333333334,951.0451071748628
0,codellama-13b,0.3525,0.012327243710578613,0.011547456429880998,0.016890964670497655,10.0,0.09808333333333333,950.1590151045059
15,deepseek-instruct-6.7b,0.346625,0.01369596698735617,0.00977320955469594,0.016825431249116618,10.0,0.115875,955.9179661595216
22,mixtral-8x7b,0.327875,0.012114582348093967,0.011344739970576674,0.016597175376212366,10.0,0.088375,941.2928470346801
6,codellama-python-13b,0.32475000000000004,0.012239150169640048,0.011149551560488878,0.016556246460928275,10.0,0.09575,946.6139084440902
29,wizard-13b,0.322125,0.013212114912789322,0.009919204857245364,0.0165212168277264,10.0,0.10095833333333333,947.9434854342855
8,codellama-python-7b,0.316,0.012054252361718663,0.011174748319313506,0.016437153038163267,10.0,0.08691666666666667,939.5179063991538
5,codellama-7b+cot,0.3005,0.010142715982418121,0.012644168616401791,0.01620955543807417,10.0,0.06670833333333333,919.4757899083339
4,codellama-7b,0.28350000000000003,0.011789971904122587,0.010719433287259172,0.015934543843486703,10.0,0.06208333333333333,921.7114610906765
21,mistral-7b,0.27587500000000004,0.011500298059996097,0.010837579296134355,0.015802214416617374,10.0,0.06170833333333333,923.9445254797888
27,starcoderbase-16b,0.25762500000000005,0.011454631125389853,0.010385536818094673,0.015461822312352127,10.0,0.053375,914.9958997526277
25,phi-2,0.256875,0.01095032729961758,0.01089509637405746,0.015447096587020813,10.0,0.059333333333333335,911.4029677385398
28,starcoderbase-7b,0.254,0.011577672477661475,0.010139649895336623,0.015390094216735647,10.0,0.051041666666666666,916.3411250872854
13,deepseek-instruct-1.3b,0.240375,0.012317789948637296,0.00874732101846045,0.015107732265920985,10.0,0.07045833333333333,918.5807509518374
10,deepseek-base-1.3b,0.22487500000000002,0.010806174992510067,0.010055315758343942,0.014760853395679736,10.0,0.04045833333333333,901.0212679873919
24,phi-1.5,0.1605,0.00864687443530898,0.009677615925422954,0.012977853732416621,10.0,0.019958333333333335,874.8530196474585
23,phi-1,0.126,0.0098709801944893,0.0063418254469829105,0.011732646760215702,10.0,0.03220833333333333,883.6576412540426
