,model_a,model_b,sum,diff,total,accA,accB,"corr(A,B)",std_signtest,std(E(A-B)),E(std(A-B)),std(A-B),pvalue,benchmark_id
0,codellama-13b,codellama-13b+cot,239.95999999999998,-9.000000000000014,800.0,0.3525,0.36375,0.7312114060903814,0.019363302920731268,0.008660141273385788,0.017314192155569952,0.019359217362150776,0.604916208688432,CRUXEval-input-T0.8
1,codellama-13b,codellama-34b,223.1,-46.900000000000006,800.0,0.3525,0.41112499999999996,0.7526997891962836,0.018670665494298806,0.008982664511087453,0.01623605170600291,0.01855525900435642,0.00199947455686183,CRUXEval-input-T0.8
2,codellama-13b,codellama-34b+cot,258.4,-59.900000000000006,800.0,0.3525,0.42737500000000006,0.6689193878510045,0.020093531297410122,0.00982542838601707,0.01732637079714041,0.019918387684969636,0.0002257687089220492,CRUXEval-input-T0.8
3,codellama-13b,codellama-7b,207.96,55.20000000000002,800.0,0.3525,0.28350000000000003,0.7576419851693003,0.01802602285586036,0.008410484528254006,0.01575595125658873,0.01786018616924247,0.00016095029903479935,CRUXEval-input-T0.8
4,codellama-13b,codellama-7b+cot,239.44,41.59999999999998,800.0,0.3525,0.3005,0.7090575026192159,0.0193423111338847,0.00880489920442023,0.017123631332167835,0.019254739676245948,0.009526115988763899,CRUXEval-input-T0.8
5,codellama-13b,codellama-python-13b,201.5,22.200000000000003,800.0,0.3525,0.32475000000000004,0.8136962178458781,0.01774383695822299,0.007498327938614048,0.016051674367492007,0.01771669189987228,0.15816534520094067,CRUXEval-input-T0.8
6,codellama-13b,codellama-python-34b,212.98,-13.599999999999994,800.0,0.3525,0.36950000000000005,0.7486377540860626,0.0182422928931645,0.009097458436288676,0.015800514232138144,0.018232388762858254,0.3719802555250082,CRUXEval-input-T0.8
7,codellama-13b,codellama-python-7b,214.46,29.200000000000017,800.0,0.3525,0.316,0.747182590477619,0.018305566093404488,0.008672351901301053,0.016069186351523837,0.01826002293262525,0.06468655770375994,CRUXEval-input-T0.8
8,codellama-13b,codetulu-2-34b,226.76000000000005,-69.30000000000001,800.0,0.3525,0.43912499999999993,0.7420090530974567,0.018823190484081067,0.009373073760445397,0.01603365600853405,0.018572362173906422,3.7464663001239347e-06,CRUXEval-input-T0.8
9,codellama-13b,deepseek-base-1.3b,226.26000000000002,102.1,800.0,0.3525,0.22487500000000002,0.6381501241791239,0.01880242670508251,0.00993569067648294,0.015311862231616376,0.01825297439374608,8.112053115239004e-12,CRUXEval-input-T0.8
10,codellama-13b,deepseek-base-33b,222.38,-35.10000000000001,800.0,0.3525,0.39637500000000003,0.7421062846440863,0.018640513673179718,0.009150647816889795,0.016165646445471953,0.01857585746254396,0.018619480178205267,CRUXEval-input-T0.8
11,codellama-13b,deepseek-base-6.7b,218.52,-13.099999999999994,800.0,0.3525,0.368875,0.7540211490855464,0.018478027492132378,0.008765654523123188,0.01625624879853898,0.018468955688363924,0.37864628597725075,CRUXEval-input-T0.8
12,codellama-13b,deepseek-instruct-1.3b,224.8,89.69999999999999,800.0,0.3525,0.240375,0.5861700622683568,0.018741664813991313,0.011210513167056627,0.014486523910172517,0.018317613940378535,1.6672331375514558e-09,CRUXEval-input-T0.8
13,codellama-13b,deepseek-instruct-33b,231.39999999999998,-60.3,800.0,0.3525,0.427875,0.6777207224492818,0.01901479686980642,0.010772134733596214,0.0154409156140431,0.01882712834499064,7.217374993186703e-05,CRUXEval-input-T0.8
14,codellama-13b,deepseek-instruct-6.7b,213.48000000000002,4.700000000000003,800.0,0.3525,0.346625,0.6955978430951619,0.018263693492828883,0.010230346058113087,0.015128098856102177,0.01826251229893494,0.7841033831878784,CRUXEval-input-T0.8
15,codellama-13b,gpt-3.5-turbo-0613,237.78000000000003,-83.30000000000001,800.0,0.3525,0.456625,0.6491996425886626,0.019275145913844594,0.011602558143304001,0.014945212444124039,0.01892032585524758,7.44452555534827e-08,CRUXEval-input-T0.8
16,codellama-13b,gpt-3.5-turbo-0613+cot,272.58000000000004,-72.4,800.0,0.3525,0.44299999999999995,0.6119416088431288,0.02063749621441516,0.010639534176833118,0.017391628733387798,0.020387948339644184,1.4997717658225207e-05,CRUXEval-input-T0.8
17,codellama-13b,gpt-4-0613,332.62,-262.0,800.0,0.3525,0.68,0.46771886746289776,0.022797340853704846,0.014209096998050228,0.013555441711725959,0.01963793363620521,6.79057556191753e-53,CRUXEval-input-T0.8
18,codellama-13b,gpt-4-0613+cot,371.58,-307.2,800.0,0.3525,0.7365,0.4407396035346861,0.0240955130677892,0.012924975822027677,0.015139971928639761,0.01990662578138244,7.305952563903918e-66,CRUXEval-input-T0.8
19,codellama-13b,magicoder-ds-7b,218.14000000000004,-38.7,800.0,0.3525,0.400875,0.7359235606999516,0.01846195412192328,0.009517901513398317,0.015726669227779926,0.01838256168815299,0.008108550035627975,CRUXEval-input-T0.8
20,codellama-13b,mistral-7b,213.18,61.30000000000001,800.0,0.3525,0.27587500000000004,0.738042669674487,0.018250856144301834,0.008657807847183374,0.015836567652114518,0.018048670635776753,3.511534442326519e-05,CRUXEval-input-T0.8
21,codellama-13b,mixtral-8x7b,213.96000000000004,19.700000000000003,800.0,0.3525,0.327875,0.7607382662252848,0.018284214503226547,0.00845621881923298,0.01618786196506506,0.01826347479859049,0.21735610630420663,CRUXEval-input-T0.8
22,codellama-13b,phi-1,245.68,181.2,800.0,0.3525,0.126,0.42410758460520925,0.019592728242896647,0.012090685981365987,0.013174312126255396,0.017881476099584175,5.3971228124717104e-34,CRUXEval-input-T0.8
23,codellama-13b,phi-1.5,254.62,153.60000000000002,800.0,0.3525,0.1605,0.47829809966278897,0.019946020906436452,0.011169769469420577,0.015066519173319365,0.018755365898856787,2.969747067251525e-23,CRUXEval-input-T0.8
24,codellama-13b,phi-2,230.06000000000003,76.50000000000003,800.0,0.3525,0.256875,0.6514643850233167,0.018959661125663614,0.009797535364506218,0.015875984221458524,0.018655791975114595,6.066408952331468e-07,CRUXEval-input-T0.8
25,codellama-13b,phind,230.88,-73.19999999999999,800.0,0.3525,0.444,0.6903214958252779,0.01899341991322258,0.0106405915014157,0.015396834090162823,0.018715893980785422,1.2122453400939634e-06,CRUXEval-input-T0.8
26,codellama-13b,starcoderbase-16b,212.26,75.89999999999998,800.0,0.3525,0.25762500000000005,0.7222455671977442,0.01821143184925337,0.0088995248732025,0.015530715534063459,0.01789985105995997,1.937683588795942e-07,CRUXEval-input-T0.8
27,codellama-13b,starcoderbase-7b,211.84,78.79999999999998,800.0,0.3525,0.254,0.7121860090165004,0.01819340539866025,0.009094830262297368,0.015367376158603003,0.01785699267793992,5.5755314396272955e-08,CRUXEval-input-T0.8
28,codellama-13b,wizard-13b,201.24,24.30000000000001,800.0,0.3525,0.322125,0.7520496632842726,0.017732385626305334,0.009030494129268343,0.015222824146655574,0.017699836135364362,0.12050284465324373,CRUXEval-input-T0.8
29,codellama-13b,wizard-34b,210.51999999999998,-27.5,800.0,0.3525,0.386875,0.7275212076567746,0.01813663419711607,0.009934526874428898,0.015125,0.01809586829137386,0.062179773357496124,CRUXEval-input-T0.8
30,codellama-13b+cot,codellama-13b,239.95999999999998,9.000000000000014,800.0,0.36375,0.3525,0.7312114060903814,0.019363302920731268,0.008660141273385788,0.017314192155569952,0.019359217362150776,0.604916208688432,CRUXEval-input-T0.8
31,codellama-13b+cot,codellama-34b,247.54000000000002,-37.90000000000002,800.0,0.36375,0.41112499999999996,0.7144960910299138,0.019666754943304703,0.00934198248332494,0.017225072568787626,0.0195952994802006,0.015441004332333377,CRUXEval-input-T0.8
32,codellama-13b+cot,codellama-34b+cot,253.12,-50.89999999999998,800.0,0.36375,0.42737500000000006,0.7833161747906857,0.019887181801351343,0.007559295550429948,0.018256420103623824,0.019759550202844953,0.001617129322100183,CRUXEval-input-T0.8
33,codellama-13b+cot,codellama-7b,244.98000000000002,64.2,800.0,0.36375,0.28350000000000003,0.6445965438600794,0.019564796191118373,0.009663716773322778,0.016773304683335363,0.019357974374272738,5.019568935826384e-05,CRUXEval-input-T0.8
34,codellama-13b+cot,codellama-7b+cot,246.70000000000002,50.599999999999994,800.0,0.36375,0.3005,0.7630851528046174,0.019633358092797065,0.00735904524208134,0.018064121899500126,0.01950559014423814,0.0017271703544025165,CRUXEval-input-T0.8
35,codellama-13b+cot,codellama-python-13b,242.28,31.200000000000017,800.0,0.36375,0.32475000000000004,0.6882754845659327,0.019456682656609273,0.009268832181024748,0.017051392904979933,0.019407762622208672,0.06207143757479168,CRUXEval-input-T0.8
36,codellama-13b+cot,codellama-python-34b,245.26,-4.6000000000000085,800.0,0.36375,0.36950000000000005,0.6730808227573045,0.019575973794424634,0.010021348306241032,0.016815171720800236,0.019574918183098495,0.7983609834603493,CRUXEval-input-T0.8
37,codellama-13b+cot,codellama-python-7b,245.3,38.19999999999999,800.0,0.36375,0.316,0.6700206557589921,0.019577570073939208,0.009440268633624788,0.017067879188698284,0.019504644879489604,0.021259986479514995,CRUXEval-input-T0.8
38,codellama-13b+cot,codetulu-2-34b,250.68,-60.30000000000001,800.0,0.36375,0.43912499999999993,0.706674102747456,0.01979109648301478,0.00971668084886758,0.017034432042190312,0.019610858260635865,0.00017832511915060812,CRUXEval-input-T0.8
39,codellama-13b+cot,deepseek-base-1.3b,251.01999999999998,111.10000000000001,800.0,0.36375,0.22487500000000002,0.5805247780723883,0.01980451337448108,0.010028162492139324,0.01635686018158742,0.019186216874849244,1.6610282585449884e-12,CRUXEval-input-T0.8
