,benchmark_id,model,example_id,pass1,N,date,hyperparams
2446961,lcb_codegen_v6,Claude-3-Haiku,codeforces.1873_A,0.2,10.0,1692576000000.0,
2446962,lcb_codegen_v6,Claude-3-Haiku,codeforces.1873_B,0.0,10.0,1692576000000.0,
2446963,lcb_codegen_v6,Claude-3-Haiku,codeforces.1873_D,0.3,10.0,1692576000000.0,
2446964,lcb_codegen_v6,Claude-3-Haiku,codeforces.1883_B,0.1,10.0,1695340800000.0,
2446965,lcb_codegen_v6,Claude-3-Haiku,codeforces.1883_C,0.0,10.0,1695340800000.0,
2446966,lcb_codegen_v6,Claude-3-Haiku,codeforces.1899_A,0.0,10.0,1697500800000.0,
2446967,lcb_codegen_v6,Claude-3-Haiku,codeforces.1899_B,1.0,10.0,1697500800000.0,
2446968,lcb_codegen_v6,Claude-3-Haiku,codeforces.1899_C,0.0,10.0,1697500800000.0,
2446969,lcb_codegen_v6,Claude-3-Haiku,codeforces.1899_D,0.0,10.0,1697500800000.0,
2446970,lcb_codegen_v6,Claude-3-Haiku,leetcode.2727,1.0,10.0,1683936000000.0,
2446971,lcb_codegen_v6,Claude-3-Haiku,leetcode.2728,1.0,10.0,1683936000000.0,
2446972,lcb_codegen_v6,Claude-3-Haiku,leetcode.2730,0.0,10.0,1683936000000.0,
2446973,lcb_codegen_v6,Claude-3-Haiku,leetcode.2754,0.0,10.0,1685145600000.0,
2446974,lcb_codegen_v6,Claude-3-Haiku,leetcode.2755,1.0,10.0,1685145600000.0,
2446975,lcb_codegen_v6,Claude-3-Haiku,leetcode.2756,0.1,10.0,1685145600000.0,
2446976,lcb_codegen_v6,Claude-3-Haiku,leetcode.2757,0.0,10.0,1685836800000.0,
2446977,lcb_codegen_v6,Claude-3-Haiku,leetcode.2777,0.8,10.0,1683417600000.0,
2446978,lcb_codegen_v6,Claude-3-Haiku,leetcode.2779,0.0,10.0,1683417600000.0,
2446979,lcb_codegen_v6,Claude-3-Haiku,leetcode.2784,0.0,10.0,1683936000000.0,
2446980,lcb_codegen_v6,Claude-3-Haiku,leetcode.2785,0.0,10.0,1685836800000.0,
2446981,lcb_codegen_v6,Claude-3-Haiku,leetcode.2786,0.0,10.0,1686355200000.0,
2446982,lcb_codegen_v6,Claude-3-Haiku,leetcode.2791,0.0,10.0,1684022400000.0,
2446983,lcb_codegen_v6,Claude-3-Haiku,leetcode.2792,0.4,10.0,1684022400000.0,
2446984,lcb_codegen_v6,Claude-3-Haiku,leetcode.2800,0.0,10.0,1684627200000.0,
2446985,lcb_codegen_v6,Claude-3-Haiku,leetcode.2802,0.0,10.0,1684627200000.0,
2446986,lcb_codegen_v6,Claude-3-Haiku,leetcode.2808,0.0,10.0,1687046400000.0,
2446987,lcb_codegen_v6,Claude-3-Haiku,leetcode.2810,0.0,10.0,1686441600000.0,
2446988,lcb_codegen_v6,Claude-3-Haiku,leetcode.2811,0.0,10.0,1692489600000.0,
2446989,lcb_codegen_v6,Claude-3-Haiku,leetcode.2812,0.0,10.0,1688860800000.0,
2446990,lcb_codegen_v6,Claude-3-Haiku,leetcode.2816,1.0,10.0,1684627200000.0,
2446991,lcb_codegen_v6,Claude-3-Haiku,leetcode.2817,0.0,10.0,1685232000000.0,
2446992,lcb_codegen_v6,Claude-3-Haiku,leetcode.2819,1.0,10.0,1685232000000.0,
2446993,lcb_codegen_v6,Claude-3-Haiku,leetcode.2824,0.0,10.0,1686355200000.0,
2446994,lcb_codegen_v6,Claude-3-Haiku,leetcode.2825,0.0,10.0,1685836800000.0,
2446995,lcb_codegen_v6,Claude-3-Haiku,leetcode.2827,0.0,10.0,1685145600000.0,
2446996,lcb_codegen_v6,Claude-3-Haiku,leetcode.2828,0.0,10.0,1686441600000.0,
2446997,lcb_codegen_v6,Claude-3-Haiku,leetcode.2831,1.0,10.0,1687651200000.0,
2446998,lcb_codegen_v6,Claude-3-Haiku,leetcode.2832,0.0,10.0,1692489600000.0,
2446999,lcb_codegen_v6,Claude-3-Haiku,leetcode.2833,0.0,10.0,1687564800000.0,
2447000,lcb_codegen_v6,Claude-3-Haiku,leetcode.2834,0.0,10.0,1688774400000.0,
2447001,lcb_codegen_v6,Claude-3-Haiku,leetcode.2837,0.0,10.0,1687651200000.0,
2447002,lcb_codegen_v6,Claude-3-Haiku,leetcode.2839,0.0,10.0,1686441600000.0,
2447003,lcb_codegen_v6,Claude-3-Haiku,leetcode.2844,1.0,10.0,1689465600000.0,
2447004,lcb_codegen_v6,Claude-3-Haiku,leetcode.2845,0.0,10.0,1687046400000.0,
2447005,lcb_codegen_v6,Claude-3-Haiku,leetcode.2847,0.0,10.0,1687564800000.0,
2447006,lcb_codegen_v6,Claude-3-Haiku,leetcode.2848,0.0,10.0,1687046400000.0,
2447007,lcb_codegen_v6,Claude-3-Haiku,leetcode.2849,0.0,10.0,1688256000000.0,
2447008,lcb_codegen_v6,Claude-3-Haiku,leetcode.2850,0.0,10.0,1687564800000.0,
2447009,lcb_codegen_v6,Claude-3-Haiku,leetcode.2854,0.0,10.0,1687564800000.0,
2447010,lcb_codegen_v6,Claude-3-Haiku,leetcode.2855,0.1,10.0,1688860800000.0,
2447011,lcb_codegen_v6,Claude-3-Haiku,leetcode.2856,0.0,10.0,1690675200000.0,
2447012,lcb_codegen_v6,Claude-3-Haiku,leetcode.2857,0.0,10.0,1687046400000.0,
2447013,lcb_codegen_v6,Claude-3-Haiku,leetcode.2866,0.0,10.0,1688256000000.0,
2447014,lcb_codegen_v6,Claude-3-Haiku,leetcode.2867,0.1,10.0,1687651200000.0,
2447015,lcb_codegen_v6,Claude-3-Haiku,leetcode.2868,0.0,10.0,1688256000000.0,
2447016,lcb_codegen_v6,Claude-3-Haiku,leetcode.2869,0.0,10.0,1688860800000.0,
2447017,lcb_codegen_v6,Claude-3-Haiku,leetcode.2870,0.0,10.0,1688774400000.0,
2447018,lcb_codegen_v6,Claude-3-Haiku,leetcode.2872,0.0,10.0,1690070400000.0,
2447019,lcb_codegen_v6,Claude-3-Haiku,leetcode.2873,1.0,10.0,1688256000000.0,
2447020,lcb_codegen_v6,Claude-3-Haiku,leetcode.2876,1.0,10.0,1690675200000.0,
2447021,lcb_codegen_v6,Claude-3-Haiku,leetcode.2877,0.0,10.0,1690675200000.0,
2447022,lcb_codegen_v6,Claude-3-Haiku,leetcode.2878,0.0,10.0,1688860800000.0,
2447023,lcb_codegen_v6,Claude-3-Haiku,leetcode.2879,0.0,10.0,1697932800000.0,
2447024,lcb_codegen_v6,Claude-3-Haiku,leetcode.2881,1.0,10.0,1690070400000.0,
2447025,lcb_codegen_v6,Claude-3-Haiku,leetcode.2882,0.1,10.0,1689984000000.0,
2447026,lcb_codegen_v6,Claude-3-Haiku,leetcode.2883,1.0,10.0,1688774400000.0,
2447027,lcb_codegen_v6,Claude-3-Haiku,leetcode.2884,0.0,10.0,1689465600000.0,
2447028,lcb_codegen_v6,Claude-3-Haiku,leetcode.2886,0.0,10.0,1691280000000.0,
2447029,lcb_codegen_v6,Claude-3-Haiku,leetcode.2887,0.8,10.0,1689984000000.0,
2447030,lcb_codegen_v6,Claude-3-Haiku,leetcode.2888,0.5,10.0,1689465600000.0,
2447031,lcb_codegen_v6,Claude-3-Haiku,leetcode.2891,0.0,10.0,1689465600000.0,
2447032,lcb_codegen_v6,Claude-3-Haiku,leetcode.2892,1.0,10.0,1689984000000.0,
2447033,lcb_codegen_v6,Claude-3-Haiku,leetcode.2893,0.0,10.0,1689984000000.0,
2447034,lcb_codegen_v6,Claude-3-Haiku,leetcode.2902,1.0,10.0,1691884800000.0,
2447035,lcb_codegen_v6,Claude-3-Haiku,leetcode.2915,0.0,10.0,1693699200000.0,
2447036,lcb_codegen_v6,Claude-3-Haiku,leetcode.2916,0.0,10.0,1691280000000.0,
2447037,lcb_codegen_v6,Claude-3-Haiku,leetcode.2917,1.0,10.0,1692403200000.0,
2447038,lcb_codegen_v6,Claude-3-Haiku,leetcode.2919,0.0,10.0,1690070400000.0,
2447039,lcb_codegen_v6,Claude-3-Haiku,leetcode.2920,0.0,10.0,1691193600000.0,
2447040,lcb_codegen_v6,Claude-3-Haiku,leetcode.2921,0.0,10.0,1690675200000.0,
2447041,lcb_codegen_v6,Claude-3-Haiku,leetcode.2952,0.0,10.0,1691193600000.0,
2447042,lcb_codegen_v6,Claude-3-Haiku,leetcode.2953,0.0,10.0,1694822400000.0,
2447043,lcb_codegen_v6,Claude-3-Haiku,leetcode.2954,0.5,10.0,1693612800000.0,
2447044,lcb_codegen_v6,Claude-3-Haiku,leetcode.2955,1.0,10.0,1691193600000.0,
2447045,lcb_codegen_v6,Claude-3-Haiku,leetcode.2977,1.0,10.0,1692489600000.0,
2447046,lcb_codegen_v6,Claude-3-Haiku,leetcode.2979,0.0,10.0,1692489600000.0,
2447047,lcb_codegen_v6,Claude-3-Haiku,leetcode.2998,0.5,10.0,1693699200000.0,
2447048,lcb_codegen_v6,Claude-3-Haiku,leetcode.2999,0.0,10.0,1693612800000.0,
2447049,lcb_codegen_v6,Claude-3-Haiku,leetcode.3000,0.0,10.0,1691884800000.0,
2447050,lcb_codegen_v6,Claude-3-Haiku,leetcode.3017,0.0,10.0,1692403200000.0,
2447051,lcb_codegen_v6,Claude-3-Haiku,leetcode.3018,0.0,10.0,1692403200000.0,
2447052,lcb_codegen_v6,Claude-3-Haiku,leetcode.3019,0.0,10.0,1693094400000.0,
2447053,lcb_codegen_v6,Claude-3-Haiku,leetcode.3024,0.0,10.0,1694304000000.0,
2447054,lcb_codegen_v6,Claude-3-Haiku,leetcode.3025,0.0,10.0,1693094400000.0,
2447055,lcb_codegen_v6,Claude-3-Haiku,leetcode.3026,0.0,10.0,1693078200000.0,
2447056,lcb_codegen_v6,Claude-3-Haiku,leetcode.3031,0.0,10.0,1697328000000.0,
2447057,lcb_codegen_v6,Claude-3-Haiku,leetcode.3032,0.0,10.0,1693094400000.0,
2447058,lcb_codegen_v6,Claude-3-Haiku,leetcode.3033,0.0,10.0,1696723200000.0,
2447059,lcb_codegen_v6,Claude-3-Haiku,leetcode.3034,1.0,10.0,1694304000000.0,
2447060,lcb_codegen_v6,Claude-3-Haiku,leetcode.3044,0.0,10.0,1696032000000.0,
2447061,lcb_codegen_v6,Claude-3-Haiku,leetcode.3045,0.0,10.0,1694822400000.0,
2447062,lcb_codegen_v6,Claude-3-Haiku,leetcode.3046,0.0,10.0,1693699200000.0,
2447063,lcb_codegen_v6,Claude-3-Haiku,leetcode.3047,0.0,10.0,1694908800000.0,
2447064,lcb_codegen_v6,Claude-3-Haiku,leetcode.3055,0.0,10.0,1695513600000.0,
2447065,lcb_codegen_v6,Claude-3-Haiku,leetcode.3080,0.0,10.0,1696032000000.0,
2447066,lcb_codegen_v6,Claude-3-Haiku,leetcode.3081,0.0,10.0,1694822400000.0,
2447067,lcb_codegen_v6,Claude-3-Haiku,leetcode.3091,0.0,10.0,1697241600000.0,
2447068,lcb_codegen_v6,Claude-3-Haiku,leetcode.3093,1.0,10.0,1694908800000.0,
2447069,lcb_codegen_v6,Claude-3-Haiku,leetcode.3094,0.0,10.0,1696032000000.0,
2447070,lcb_codegen_v6,Claude-3-Haiku,leetcode.3104,0.0,10.0,1694908800000.0,
2447071,lcb_codegen_v6,Claude-3-Haiku,leetcode.3106,0.0,10.0,1698451200000.0,
2447072,lcb_codegen_v6,Claude-3-Haiku,leetcode.3114,0.0,10.0,1695513600000.0,
2447073,lcb_codegen_v6,Claude-3-Haiku,leetcode.3141,0.0,10.0,1696118400000.0,
2447074,lcb_codegen_v6,Claude-3-Haiku,leetcode.3150,0.1,10.0,1697328000000.0,
2447075,lcb_codegen_v6,Claude-3-Haiku,leetcode.3151,0.0,10.0,1696723200000.0,
2447076,lcb_codegen_v6,Claude-3-Haiku,leetcode.3153,0.0,10.0,1696723200000.0,
2447077,lcb_codegen_v6,Claude-3-Haiku,leetcode.3154,1.0,10.0,1696118400000.0,
2447078,lcb_codegen_v6,Claude-3-Haiku,leetcode.3163,1.0,10.0,1698451200000.0,
2447079,lcb_codegen_v6,Claude-3-Haiku,leetcode.3164,0.0,10.0,1697241600000.0,
2447080,lcb_codegen_v6,Claude-3-Haiku,leetcode.3166,0.0,10.0,1697932800000.0,
2447081,lcb_codegen_v6,Claude-3-Haiku,leetcode.3171,0.0,10.0,1698537600000.0,
2447082,lcb_codegen_v6,Claude-3-Haiku,leetcode.3172,1.0,10.0,1696723200000.0,
2447083,lcb_codegen_v6,Claude-3-Haiku,leetcode.3174,0.0,10.0,1698451200000.0,
2447084,lcb_codegen_v6,Claude-3-Haiku,leetcode.3176,1.0,10.0,1697932800000.0,
2447085,lcb_codegen_v6,Claude-3-Haiku,leetcode.3183,1.0,10.0,1698537600000.0,
2447086,lcb_codegen_v6,Claude-3-Haiku,leetcode.3184,0.0,10.0,1699142400000.0,
2447087,lcb_codegen_v6,Claude-3-Haiku,leetcode.3188,1.0,10.0,1699142400000.0,
2447088,lcb_codegen_v6,Claude-3-Haiku,leetcode.3190,0.0,10.0,1699747200000.0,
2447089,lcb_codegen_v6,Claude-3-Haiku,leetcode.3192,0.0,10.0,1700265600000.0,
2447090,lcb_codegen_v6,Claude-3-Haiku,leetcode.3193,1.0,10.0,1699747200000.0,
2447091,lcb_codegen_v6,Claude-3-Haiku,leetcode.3194,1.0,10.0,1700870400000.0,
2447092,lcb_codegen_v6,Claude-3-Haiku,leetcode.3195,0.0,10.0,1700265600000.0,
2447093,lcb_codegen_v6,Claude-3-Haiku,leetcode.3196,0.0,10.0,1702684800000.0,
2447094,lcb_codegen_v6,Claude-3-Haiku,leetcode.3199,0.0,10.0,1699660800000.0,
2447095,lcb_codegen_v6,Claude-3-Haiku,leetcode.3200,0.0,10.0,1699660800000.0,
2447096,lcb_codegen_v6,Claude-3-Haiku,leetcode.3203,0.0,10.0,1703894400000.0,
2447097,lcb_codegen_v6,Claude-3-Haiku,leetcode.3206,0.8,10.0,1702080000000.0,
2447098,lcb_codegen_v6,Claude-3-Haiku,leetcode.3207,0.0,10.0,1700265600000.0,
2447099,lcb_codegen_v6,Claude-3-Haiku,leetcode.3209,0.0,10.0,1700870400000.0,
2447100,lcb_codegen_v6,Claude-3-Haiku,leetcode.3210,0.5,10.0,1700870400000.0,
2447101,lcb_codegen_v6,Claude-3-Haiku,leetcode.3211,0.0,10.0,1700870400000.0,
2447102,lcb_codegen_v6,Claude-3-Haiku,leetcode.3212,0.0,10.0,1702080000000.0,
2447103,lcb_codegen_v6,Claude-3-Haiku,leetcode.3213,0.0,10.0,1702080000000.0,
2447104,lcb_codegen_v6,Claude-3-Haiku,leetcode.3219,0.0,10.0,1700870400000.0,
2447105,lcb_codegen_v6,Claude-3-Haiku,leetcode.3220,1.0,10.0,1702080000000.0,
2447106,lcb_codegen_v6,Claude-3-Haiku,leetcode.3221,1.0,10.0,1701475200000.0,
2447107,lcb_codegen_v6,Claude-3-Haiku,leetcode.3223,0.0,10.0,1701475200000.0,
2447108,lcb_codegen_v6,Claude-3-Haiku,leetcode.3224,0.0,10.0,1701475200000.0,
2447109,lcb_codegen_v6,Claude-3-Haiku,leetcode.3225,0.0,10.0,1702080000000.0,
2447110,lcb_codegen_v6,Claude-3-Haiku,leetcode.3226,0.0,10.0,1703289600000.0,
2447111,lcb_codegen_v6,Claude-3-Haiku,leetcode.3227,1.0,10.0,1702684800000.0,
2447112,lcb_codegen_v6,Claude-3-Haiku,leetcode.3228,0.0,10.0,1704499200000.0,
